REG_NUMBER	BALANCE_SHEET_YEAR	BALANCE_SHEET_ITEM	BALANCE_SHEET_ITEM_VALUE
B28184687	2024	11000	35874080
B28184687	2024	11100	55040
B28184687	2024	11150	55040
B28184687	2024	11200	30559600
B28184687	2024	11210	10111800
B28184687	2024	11220	20447800
B28184687	2024	11400	168000
B28184687	2024	11410	168000
B28184687	2024	11500	578960
B28184687	2024	11550	578960
B28184687	2024	11600	4512480
B28184687	2024	12000	61508440
B28184687	2024	12200	26875150
B28184687	2024	12210	13762410
B28184687	2024	12220	4381910
B28184687	2024	12222	4381910
B28184687	2024	12230	3673050
B28184687	2024	12232	3673050
B28184687	2024	12240	5056780
B28184687	2024	12242	5056780
B28184687	2024	12260	1000
B28184687	2024	12300	19994280
B28184687	2024	12310	4579930
B28184687	2024	12312	4579930
B28184687	2024	12320	14191380
B28184687	2024	12330	5200
B28184687	2024	12360	1217770
B28184687	2024	12400	11636360
B28184687	2024	12420	11636360
B28184687	2024	12600	117780
B28184687	2024	12700	2884870
B28184687	2024	12710	2884870
B28184687	2024	20000	71542570
B28184687	2024	21000	71542570
B28184687	2024	21100	10004050
B28184687	2024	21110	10004050
B28184687	2024	21200	23880680
B28184687	2024	21300	27529780
B28184687	2024	21310	2000810
B28184687	2024	21320	25528970
B28184687	2024	21700	10128060
B28184687	2024	30000	97382520
B28184687	2024	32000	25839950
B28184687	2024	32300	2363900
B28184687	2024	32350	2363900
B28184687	2024	32400	168180
B28184687	2024	32500	23307870
B28184687	2024	32510	1696320
B28184687	2024	32512	1696320
B28184687	2024	32520	4893710
B28184687	2024	32530	6656800
B28184687	2024	32540	3163860
B28184687	2024	32550	1030320
B28184687	2024	32560	5866860
B28184687	2024	40100	164200180
B28184687	2024	40110	147826250
B28184687	2024	40120	16373930
B28184687	2024	40200	-7957000
B28184687	2024	40400	-76209200
B28184687	2024	40410	-25310780
B28184687	2024	40420	-50898420
B28184687	2024	40500	29600
B28184687	2024	40510	29600
B28184687	2024	40600	-36327940
B28184687	2024	40610	-25821760
B28184687	2024	40620	-10506180
B28184687	2024	40700	-25214760
B28184687	2024	40710	-24858220
B28184687	2024	40720	-356540
B28184687	2024	40800	-5646870
B28184687	2024	41300	-9860
B28184687	2024	41400	346320
B28184687	2024	41420	346320
B28184687	2024	41421	204760
B28184687	2024	41422	141560
B28184687	2024	41500	-353310
B28184687	2024	41520	-353310
B28184687	2024	41700	-4210
B28184687	2024	41900	-2724890
B28184687	2024	49100	12864150
B28184687	2024	49200	-11200
B28184687	2024	49300	12852950
B28184687	2024	49400	10128060
B28184687	2024	49500	10128060
B28184687	2024	61100	12852960
B28184687	2024	61200	5653630
B28184687	2024	61201	4279970
B28184687	2024	61202	1366900
B28184687	2024	61207	-346550
B28184687	2024	61208	353310
B28184687	2024	61300	-1159620
B28184687	2024	61301	6503420
B28184687	2024	61302	-11194260
B28184687	2024	61303	242370
B28184687	2024	61304	3454650
B28184687	2024	61306	-165800
B28184687	2024	61400	-1796240
B28184687	2024	61401	-353310
B28184687	2024	61403	346550
B28184687	2024	61404	-1789480
B28184687	2024	61500	15550730
B28184687	2024	62100	-8805410
B28184687	2024	62101	-3704760
B28184687	2024	62102	-13210
B28184687	2024	62103	-5087440
B28184687	2024	62200	421200
B28184687	2024	62205	421200
B28184687	2024	62300	-8384210
B28184687	2024	63200	1790
B28184687	2024	63201	1790
B28184687	2024	63204	1790
B28184687	2024	63300	-8582020
B28184687	2024	63301	-8582020
B28184687	2024	63400	-8580230
B28184687	2024	65000	-1413710
B28184687	2024	65100	4298580
B28184687	2024	65200	2884870
B28184687	2024	94705	54
B28190429	2025	10000	8097.73
B28190429	2025	11000	2600
B28190429	2025	11500	2600
B28190429	2025	12000	5497.73
B28190429	2025	12300	371.17
B28190429	2025	12390	371.17
B28190429	2025	12700	5126.56
B28190429	2025	20000	8097.73
B28190429	2025	21000	8097.73
B28190429	2025	21100	12020.24
B28190429	2025	21110	12020.24
B28190429	2025	21300	73131.74
B28190429	2025	21500	-73177.33
B28190429	2025	21700	-3876.92
B28190429	2025	30000	8097.73
B28190429	2025	40100	2455.04
B28190429	2025	40600	-5670.16
B28190429	2025	40700	-3945.49
B28190429	2025	41300	3283.92
B28190429	2025	41400	0.01
B28190429	2025	41490	0.01
B28190429	2025	41500	-0.24
B28190429	2025	49100	-3876.69
B28190429	2025	49200	-0.23
B28190429	2025	49300	-3876.92
B28190429	2025	49500	-3876.92
B28190429	2025	94705	30
B28200764	2023	10000	1555590.33
B28200764	2023	11000	407608.04
B28200764	2023	11200	351448.04
B28200764	2023	11500	56160
B28200764	2023	12000	1147982.29
B28200764	2023	12200	55094.38
B28200764	2023	12300	151118.75
B28200764	2023	12380	150810.34
B28200764	2023	12382	150810.34
B28200764	2023	12390	308.41
B28200764	2023	12500	98979.97
B28200764	2023	12600	4281.84
B28200764	2023	12700	838507.35
B28200764	2023	20000	1213115.16
B28200764	2023	21000	1213115.16
B28200764	2023	21100	9015.18
B28200764	2023	21110	9015.18
B28200764	2023	21300	845106.4
B28200764	2023	21500	322411.54
B28200764	2023	21700	36582.04
B28200764	2023	30000	1555590.33
B28200764	2023	31000	35577.17
B28200764	2023	31200	35577.17
B28200764	2023	31220	35577.17
B28200764	2023	32000	306898
B28200764	2023	32300	10395.79
B28200764	2023	32320	10395.79
B28200764	2023	32500	230748.79
B28200764	2023	32580	203160.3
B28200764	2023	32582	203160.3
B28200764	2023	32590	27588.49
B28200764	2023	32600	65753.42
B28200764	2023	40100	4855449.66
B28200764	2023	40400	-4329281.39
B28200764	2023	40500	32030.91
B28200764	2023	40600	-288239.73
B28200764	2023	40700	-193300.55
B28200764	2023	40800	-29138.44
B28200764	2023	41100	6991.53
B28200764	2023	41400	2278.41
B28200764	2023	41490	2278.41
B28200764	2023	41500	-13662.11
B28200764	2023	41600	5647.76
B28200764	2023	41900	-12194.01
B28200764	2023	49100	54511.99
B28200764	2023	49200	-5735.94
B28200764	2023	49300	48776.05
B28200764	2023	49500	36582.04
B28200764	2023	91000	36582.04
B28200764	2023	91004	36582.04
B28200764	2023	91010	36582.04
B28200764	2023	91012	36582.04
B28200764	2023	94705	10
B28207322	2020	10000	17332400.37
B28207322	2020	11000	8747247.75
B28207322	2020	11300	8654055.88
B28207322	2020	11500	93191.87
B28207322	2020	12000	8585152.62
B28207322	2020	12200	1659.45
B28207322	2020	12300	333170.76
B28207322	2020	12380	101186.49
B28207322	2020	12382	101186.49
B28207322	2020	12390	231984.27
B28207322	2020	12400	2071244.79
B28207322	2020	12500	6241273.6
B28207322	2020	12600	8879.39
B28207322	2020	12700	-71075.37
B28207322	2020	20000	13774174.57
B28207322	2020	21000	13774174.57
B28207322	2020	21100	6130200
B28207322	2020	21110	6130200
B28207322	2020	21200	737106.67
B28207322	2020	21300	6636093.62
B28207322	2020	21700	270774.28
B28207322	2020	30000	17332400.37
B28207322	2020	31000	1996863.28
B28207322	2020	31200	1984452.78
B28207322	2020	31220	1984452.78
B28207322	2020	31400	12410.5
B28207322	2020	32000	1561362.52
B28207322	2020	32300	462451.11
B28207322	2020	32320	51705.2
B28207322	2020	32390	410745.91
B28207322	2020	32500	1098911.41
B28207322	2020	32590	1098911.41
B28207322	2020	40100	1876693.38
B28207322	2020	40600	-147722.58
B28207322	2020	40700	-852407.58
B28207322	2020	40800	-502109.34
B28207322	2020	41300	6397.73
B28207322	2020	41500	-19819.24
B28207322	2020	41900	-90258.09
B28207322	2020	49100	380851.61
B28207322	2020	49200	-19819.24
B28207322	2020	49300	361032.37
B28207322	2020	49500	270774.28
B28207322	2020	91000	270774.28
B28207322	2020	91004	270774.28
B28207322	2020	91008	270774.28
B28207322	2020	91012	270774.28
B28207322	2020	94705	35
B28214328	2024	10000	1510612.52
B28214328	2024	11000	1380321.31
B28214328	2024	11200	605329.96
B28214328	2024	11300	774991.35
B28214328	2024	12000	130291.21
B28214328	2024	12300	41632.94
B28214328	2024	12380	3732.65
B28214328	2024	12381	3732.65
B28214328	2024	12390	37900.29
B28214328	2024	12500	88621.39
B28214328	2024	12700	36.88
B28214328	2024	20000	1473812.32
B28214328	2024	21000	1473812.32
B28214328	2024	21100	871467.53
B28214328	2024	21110	871467.53
B28214328	2024	21300	566899.13
B28214328	2024	21700	35445.66
B28214328	2024	30000	1510612.52
B28214328	2024	31000	11460
B28214328	2024	31200	11460
B28214328	2024	31290	11460
B28214328	2024	32000	25340.2
B28214328	2024	32500	25340.2
B28214328	2024	32590	25340.2
B28214328	2024	40100	189201.38
B28214328	2024	40500	30143.44
B28214328	2024	40600	-35299.45
B28214328	2024	40700	-110312.46
B28214328	2024	40800	-25422.57
B28214328	2024	41300	3.18
B28214328	2024	41500	-881.01
B28214328	2024	41900	-12608.24
B28214328	2024	42100	621.39
B28214328	2024	42130	621.39
B28214328	2024	49100	48313.52
B28214328	2024	49200	-259.62
B28214328	2024	49300	48053.9
B28214328	2024	49500	35445.66
B28214328	2024	91000	35445.66
B28214328	2024	91004	35445.66
B28214328	2024	91005	3544.57
B28214328	2024	91008	31901.09
B28214328	2024	91012	35445.66
B28214328	2024	94705	30
B28234516	2024	10000	20662927
B28234516	2024	11000	17175909.4
B28234516	2024	11200	59041.13
B28234516	2024	11300	17116868.27
B28234516	2024	12000	3487017.6
B28234516	2024	12300	3905.88
B28234516	2024	12380	3905.88
B28234516	2024	12382	3905.88
B28234516	2024	12500	3364179.99
B28234516	2024	12600	3647.91
B28234516	2024	12700	115283.82
B28234516	2024	20000	20508211.98
B28234516	2024	21000	20508211.98
B28234516	2024	21100	20805840
B28234516	2024	21110	20805840
B28234516	2024	21300	6115335.06
B28234516	2024	21500	-6739319.92
B28234516	2024	21700	326356.84
B28234516	2024	30000	20662927
B28234516	2024	32000	154715.02
B28234516	2024	32300	123394.24
B28234516	2024	32390	123394.24
B28234516	2024	32500	31320.78
B28234516	2024	32590	31320.78
B28234516	2024	40100	635876.03
B28234516	2024	40600	-142370.64
B28234516	2024	40700	-285860.48
B28234516	2024	40800	-155227.22
B28234516	2024	41300	140947.3
B28234516	2024	41400	683.23
B28234516	2024	41490	683.23
B28234516	2024	41500	-3103.89
B28234516	2024	41600	152051.67
B28234516	2024	41800	70558.1
B28234516	2024	41900	-87197.26
B28234516	2024	49100	193364.99
B28234516	2024	49200	220189.11
B28234516	2024	49300	413554.1
B28234516	2024	49500	326356.84
B28234516	2024	91000	326356.84
B28234516	2024	91004	326356.84
B28234516	2024	91011	326356.84
B28234516	2024	91012	326356.84
B28241115	2023	10000	167778.87
B28241115	2023	11000	108452.09
B28241115	2023	11200	108452.09
B28241115	2023	12000	59326.78
B28241115	2023	12300	25606.58
B28241115	2023	12380	1892.18
B28241115	2023	12382	1892.18
B28241115	2023	12390	23714.4
B28241115	2023	12500	890.31
B28241115	2023	12700	32829.89
B28241115	2023	20000	161394.91
B28241115	2023	21000	161394.91
B28241115	2023	21100	104989.59
B28241115	2023	21110	104989.59
B28241115	2023	21300	19840.46
B28241115	2023	21700	36564.86
B28241115	2023	30000	167778.87
B28241115	2023	32000	6383.96
B28241115	2023	32500	6383.96
B28241115	2023	32580	-79.28
B28241115	2023	32582	-79.28
B28241115	2023	32590	6463.24
B28241115	2023	40500	68400
B28241115	2023	40700	-23772.7
B28241115	2023	40800	-5784.84
B28241115	2023	41900	-2277.6
B28241115	2023	49100	38842.46
B28241115	2023	49300	38842.46
B28241115	2023	49500	36564.86
B28241115	2023	91000	36564.86
B28241115	2023	91004	36564.86
B28241115	2023	91009	36564.86
B28241115	2023	91012	36564.86
B28241115	2023	94705	30
B28252203	2017	10000	2037286.44
B28252203	2017	11000	441982.66
B28252203	2017	11200	430172.31
B28252203	2017	11400	-6010.12
B28252203	2017	11500	17820.47
B28252203	2017	12000	1595303.78
B28252203	2017	12200	1524750.88
B28252203	2017	12300	39947.11
B28252203	2017	12380	5483.77
B28252203	2017	12382	5483.77
B28252203	2017	12390	34463.34
B28252203	2017	12700	30605.79
B28252203	2017	20000	-223841.49
B28252203	2017	21000	-223841.49
B28252203	2017	21100	216360
B28252203	2017	21110	216360
B28252203	2017	21200	202052.92
B28252203	2017	21300	1775077.21
B28252203	2017	21500	-1769923.57
B28252203	2017	21700	-647408.05
B28252203	2017	30000	2037286.44
B28252203	2017	31000	969253.16
B28252203	2017	31200	969253.16
B28252203	2017	31220	851521.45
B28252203	2017	31290	117731.71
B28252203	2017	32000	1291874.77
B28252203	2017	32300	1217187.52
B28252203	2017	32320	1192786.58
B28252203	2017	32390	24400.94
B28252203	2017	32500	74687.25
B28252203	2017	32580	25000
B28252203	2017	32582	25000
B28252203	2017	32590	49687.25
B28252203	2017	40100	159005
B28252203	2017	40400	-88621.64
B28252203	2017	40500	110437.21
B28252203	2017	40700	-75601.98
B28252203	2017	40800	-13203.72
B28252203	2017	41300	847.72
B28252203	2017	41400	12.51
B28252203	2017	41490	12.51
B28252203	2017	41500	-740283.15
B28252203	2017	49100	92862.59
B28252203	2017	49200	-740270.64
B28252203	2017	49300	-647408.05
B28252203	2017	49500	-647408.05
B28252203	2017	94705	25
B28259612	2024	10000	2900749.02
B28259612	2024	11000	2159067.03
B28259612	2024	11100	139.94
B28259612	2024	11200	301809.96
B28259612	2024	11300	1774674.03
B28259612	2024	11400	2.65
B28259612	2024	11500	82440.45
B28259612	2024	12000	741681.99
B28259612	2024	12300	54923.78
B28259612	2024	12380	54916.7
B28259612	2024	12382	54916.7
B28259612	2024	12390	7.08
B28259612	2024	12500	513930.05
B28259612	2024	12700	172828.16
B28259612	2024	20000	2528997.7
B28259612	2024	21000	2528997.7
B28259612	2024	21100	365000
B28259612	2024	21110	365000
B28259612	2024	21300	1823205.22
B28259612	2024	21700	340792.48
B28259612	2024	30000	2900749.02
B28259612	2024	31000	185200.53
B28259612	2024	31200	185200.53
B28259612	2024	31290	185200.53
B28259612	2024	32000	186550.79
B28259612	2024	32500	186550.79
B28259612	2024	32590	186550.79
B28259612	2024	40100	846958.99
B28259612	2024	40600	-163860.98
B28259612	2024	40700	-239877.18
B28259612	2024	40800	-17363.3
B28259612	2024	41600	13930.05
B28259612	2024	41800	2800.05
B28259612	2024	41900	-101795.15
B28259612	2024	49100	425857.53
B28259612	2024	49200	16730.1
B28259612	2024	49300	442587.63
B28259612	2024	49500	340792.48
B28259612	2024	91000	340792.48
B28259612	2024	91004	340792.48
B28259612	2024	91008	340792.48
B28259612	2024	91012	340792.48
B28259612	2024	94705	20
B28259679	2024	10000	27386844.93
B28259679	2024	11000	26618681.36
B28259679	2024	11200	59662.04
B28259679	2024	11400	26382261.6
B28259679	2024	11500	514.71
B28259679	2024	11600	176243.01
B28259679	2024	12000	768163.57
B28259679	2024	12300	217958.59
B28259679	2024	12380	217942.63
B28259679	2024	12382	217942.63
B28259679	2024	12390	15.96
B28259679	2024	12400	548396.31
B28259679	2024	12600	949
B28259679	2024	12700	859.67
B28259679	2024	20000	25684753.47
B28259679	2024	21000	25684753.47
B28259679	2024	21100	2797416
B28259679	2024	21110	2797416
B28259679	2024	21200	929892.47
B28259679	2024	21300	62077258.36
B28259679	2024	21500	-40047263.36
B28259679	2024	21700	-72550
B28259679	2024	30000	27386844.93
B28259679	2024	32000	1702091.46
B28259679	2024	32400	1546275.11
B28259679	2024	32500	155816.35
B28259679	2024	32590	155816.35
B28259679	2024	40100	505082.08
B28259679	2024	40500	159045.19
B28259679	2024	40600	-595061.05
B28259679	2024	40700	-140110.84
B28259679	2024	40800	-16733.26
B28259679	2024	41100	14203.76
B28259679	2024	41300	-0.13
B28259679	2024	41400	594.22
B28259679	2024	41490	594.22
B28259679	2024	41500	-39506.33
B28259679	2024	41900	39936.36
B28259679	2024	49100	-73574.25
B28259679	2024	49200	-38912.11
B28259679	2024	49300	-112486.36
B28259679	2024	49500	-72550
B28259679	2024	94705	56
B28259919	2024	10000	1439328.38
B28259919	2024	11000	1382549.11
B28259919	2024	11200	1137717.95
B28259919	2024	11400	40552.44
B28259919	2024	11500	204278.72
B28259919	2024	12000	56779.27
B28259919	2024	12300	50860.25
B28259919	2024	12380	39143.24
B28259919	2024	12382	39143.24
B28259919	2024	12390	11717.01
B28259919	2024	12500	1330
B28259919	2024	12700	4589.02
B28259919	2024	20000	1404982.38
B28259919	2024	21000	1404982.38
B28259919	2024	21100	813153
B28259919	2024	21110	813153
B28259919	2024	21300	818349.16
B28259919	2024	21500	-365838.76
B28259919	2024	21600	96161.94
B28259919	2024	21700	43157.04
B28259919	2024	30000	1439328.38
B28259919	2024	31000	25170.09
B28259919	2024	31200	25170.09
B28259919	2024	31290	25170.09
B28259919	2024	32000	9175.91
B28259919	2024	32300	283.44
B28259919	2024	32320	283.44
B28259919	2024	32500	8892.47
B28259919	2024	32590	8892.47
B28259919	2024	40100	153039.81
B28259919	2024	40500	231.29
B28259919	2024	40600	-47183.23
B28259919	2024	40700	-76404.57
B28259919	2024	40800	-8710.76
B28259919	2024	41300	1200
B28259919	2024	41400	5091.72
B28259919	2024	41490	5091.72
B28259919	2024	41800	15892.78
B28259919	2024	49100	22172.54
B28259919	2024	49200	20984.5
B28259919	2024	49300	43157.04
B28259919	2024	49500	43157.04
B28259919	2024	91000	43157.04
B28259919	2024	91004	43157.04
B28259919	2024	91011	43157.04
B28259919	2024	91012	43157.04
B28259919	2024	94705	30
B28272748	2024	10000	3434028.52
B28272748	2024	11000	3304178.38
B28272748	2024	11300	3124941.39
B28272748	2024	11500	179236.99
B28272748	2024	12000	129850.14
B28272748	2024	12300	23050.5
B28272748	2024	12380	23050.5
B28272748	2024	12382	23050.5
B28272748	2024	12500	834
B28272748	2024	12700	105965.64
B28272748	2024	20000	3113292.5
B28272748	2024	21000	3113292.5
B28272748	2024	21100	751482
B28272748	2024	21110	751482
B28272748	2024	21300	2102888.13
B28272748	2024	21700	376922.37
B28272748	2024	21800	-118000
B28272748	2024	30000	3434028.52
B28272748	2024	31000	200971.78
B28272748	2024	31200	200971.78
B28272748	2024	31290	200971.78
B28272748	2024	32000	119764.24
B28272748	2024	32500	119764.24
B28272748	2024	32590	119764.24
B28272748	2024	40500	864171.72
B28272748	2024	40600	-14000
B28272748	2024	40700	-231008.96
B28272748	2024	40800	-122132.71
B28272748	2024	41300	1250.92
B28272748	2024	41400	4737.19
B28272748	2024	41490	4737.19
B28272748	2024	41900	-126095.79
B28272748	2024	49100	498280.97
B28272748	2024	49200	4737.19
B28272748	2024	49300	503018.16
B28272748	2024	49500	376922.37
